price,price2,miles,fuel type,exterior color,interior color,drivetrain,transmission,engine,VIN,name,seller_address,id,model_name
"$24,360","$24,360",, Gasoline, White Gold, Medium Light Stone, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0HD2KR103622,New 2019 Ford Fusion SE,"3401 So Expressway, Council Bluffs, IA 51501",751932098,Fusion
"$25,424","$25,424",12 miles, Gasoline, Shadow Black, Charcoal Black, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU9GD7JUD26947,New 2018 Ford Escape SE,"244 Melton Rd, Burns Harbor, IN 46304",748633432,Escape
,,13 miles, Gasoline, Smoke Metallic, Ebony Black, FWD, 6-Speed Automatic, 1.0L I3 12V GDI DOHC Turbo, MAJ3P1TE7JC232221,New 2018 Ford EcoSport SE,"3101 Osborne Dr W, Hastings, NE 68901",747847987,EcoSport
"$41,879","$41,879",, Gasoline, Ingot Silver Metallic, Medium Earth Gray, 4WD, 10-Speed Automatic, 5.0L V8 32V PDI DOHC, 1FTEW1E57JKE31097,New 2018 Ford F-150 XLT,"2300 N Main St, Mitchell, SD 57301",733900715,F-150
"$26,398","$26,398",6 miles, Gasoline, Lightning Blue, Chromite Gray/Charcoal Black, 4WD, 6-Speed Automatic, EcoBoost 1.5L I4 GTDi DOHC Turbocharged VCT, 1FMCU9GD7KUA19022,New 2019 Ford Escape SE,"2245 SW Topeka Blvd, Topeka, KS 66611",753699651,Escape
"$45,100",,3 miles, Gasoline, Shadow Black, Ebony, RWD, 10-Speed Automatic w/OD, Premium Unleaded V-8 5.0 L/302, 1FA6P8CF5K5122644,New 2019 Ford Mustang GT Premium,"1400 N Rand Rd, Wauconda, IL 60084",748724356,Mustang
"$12,536",,"100,525 miles", Gasoline, Bordeaux Reserve Red Metallic, Medium Light Stone, FWD, 6-Speed Automatic with Select-Shift, 3.5L V6 Ti-VCT, 2FMDK3KC5BBA00982,Used 2011 Ford Edge Limited,"1300 Hwy 67 South, Elkhorn, WI 53121",748730145,Edge
"$24,667",,"50,175 miles", Gasoline, Gray, Ebony, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 2FMTK4K94FBB61450,Used 2015 Ford Edge Titanium,"1200 Boyson Rd, Hiawatha, IA 52233",747438130,Edge
"$47,990",,"30,030 miles", Diesel, Ingot Silver Metallic,, 4WD, 6-Speed Automatic, 6.7L V8 32V DDI OHV Turbo Diesel, 1FT7W2BT8HEF19019,Used 2017 Ford F-250 XLT,"7225 Grand Avenue, Gurnee, IL 60031",747784925,F-250
"$26,500",,2 miles, Gasoline, Ruby Red, Charcoal Black, 4WD, 6-Speed Automatic, EcoBoost 1.5L I4 GTDi DOHC Turbocharged VCT, 1FMCU9GD7KUA34927,New 2019 Ford Escape SE,"4501 South 4th Trafficway, Leavenworth, KS 66048",756049822,Escape
"$20,602",,"5,093 miles", E85 Flex Fuel, Frozen White Metallic, Black, FWD, 6-Speed Automatic, 2.5L I4 16V MPFI DOHC Flexible Fuel, NM0LS7E7XJ1360911,Used 2018 Ford Transit Connect XL,"2501 N Elston Ave, Chicago, IL 60647",754762906,Transit Connect
"$26,520","$26,520",6 miles, Gasoline, Frozen White, Ebony, FWD, 8-Speed Automatic, 2.0L I4 16V GDI DOHC, NM0LS7E20K1387606,New 2019 Ford Transit Connect XL,"30584 Olde Hawkeye Rd, Dyersville, IA 52040",743153913,Transit Connect
"$12,998","$12,998","41,005 miles", E85 Flex Fuel, Silver, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3F29FL287701,Used 2015 Ford Focus SE,"6900 Lakeland Ave N, Brooklyn Park, MN 55428",755374613,Focus
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"$24,203","$24,203",, Gasoline, Lightning Blue Metallic,, Four Wheel Drive, 6-spd Auto Trans W/slctshft, 2.0 Liter, MAJ6P1CL9JC237478,New 2018 Ford EcoSport SES,"2727 E Layton Ave, Cudahy, WI 53110",755291231,EcoSport
"$27,874","$27,874","78,132 miles", Gasoline, White, Black, 4WD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FTFW1ET2EFA51022,Used 2014 Ford F-150 Lariat,"6345 N 28th St, Lincoln, NE 68504",729671197,F-150
"$21,953","$21,953","153,772 miles", Diesel, Dark Blue Pearl, Camel, 4WD, 5-Speed Automatic, Turbocharged Diesel V8 6.4L/391, 1FTSW2BR1AEB10980,Used 2010 Ford F-250 Lariat,"310 S Washington St, Chillicothe, MO 64601",738804476,F-250
"$48,585","$48,585",15 miles, Gasoline, Ingot Silver Metallic, Ebony Black w/Red Accent, Four Wheel Drive,,, 1FM5K8GT7KGA05247,New 2019 Ford Explorer Sport,"1010 S Milwaukee Ave, Libertyville, IL 60048",751219284,Explorer
,"$22,985",14 miles, Gasoline, Magnetic Metallic, Ebony, FWD, 6-Speed Automatic w/OD, Regular Unleaded I-4 2.5 L/152, 3FA6P0G75KR114223,New 2019 Ford Fusion S,"2207 North Belt Highway, Saint Joseph, MO 64506",752436860,Fusion
,"$43,685",177 miles, E85 Flex Fuel, Oxford White,, 4WD, 6-Speed Automatic, 6.2L V8 16V MPFI SOHC Flexible Fuel, 1FT7X2B65KEC78681,New 2019 Ford F-250 STX,"2546 U.S. 30, Blair, NE 68008",752693703,F-250
,"$27,839",4 miles, Gasoline, Magnetic Metallic, CHAR BLK HTD UNQ MAT TRM BKT, FWD, 6-Speed Automatic w/OD, Intercooled Turbo Regular Unleaded I-4 1.5 L/92, 1FMCU0HD0KUA02945,New 2019 Ford Escape SEL,"16101 S. Lincoln Hwy, Plainfield, IL 60586",753303393,Escape
"$24,000","$24,000","34,116 miles", Gasoline, Magnetic Metallic, Ebony, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 2FMTK4J92FBC25857,Used 2015 Ford Edge SEL,"2860 S Noland Rd, Independence, MO 64055",748887630,Edge
"$32,691","$32,691",10 miles, E85 Flex Fuel, Oxford White, Medium Earth Gray, 4WD, 6-Speed Automatic, 3.3L V6 24V PDI DOHC Flexible Fuel, 1FTEX1EBXJKF78730,New 2018 Ford F-150 XLT,"600 2nd St W, Jordan, MN 55352",751722895,F-150
"$12,498","$12,498","85,021 miles", Gasoline, Black, Charcoal Black, FWD, Shiftable Automatic, 6 Cylinder, 1FAHP2E87DG167306,Used 2013 Ford Taurus SEL,"660 Hokah St, Minong, WI 54859",735910264,Taurus
"$49,630","$49,630","2,672 miles", Gasoline, Black, Black, RWD, 6-Speed Manual w/OD, Intercooled Supercharger Premium Unleaded V-8 5.8 L/355, 1ZVBP8JZ0E5264021,Used 2014 Ford Mustang Shelby GT500,"ONLINE ONLY - No Retail Location, Omaha, NE 68106",754650194,Mustang
"$23,995","$23,995","15,340 miles", Gasoline, Kona Blue Metallic,, RWD, 10-Speed Automatic w/OD, Intercooled Turbo Premium Unleaded I-4 2.3 L/140, 1FATP8UH1J5111934,Used 2018 Ford Mustang EcoBoost,"3100 County Road PP, Plymouth, WI 53073",753310836,Mustang
"$58,565","$58,565",, E85 Flex Fuel, Satin Steel Metallic, JET BLACK,," TRANSMISSION, 8-SPEED AUTOMATIC",, 1GTU9DED7KZ142256,New 2019 GMC Sierra Short Box Crew 1500 4WD,"600 W 41st St, Sioux Falls, SD 57105",754505417,Model Unknown
"$44,070","$44,070",, E85 Flex Fuel, Ingot Silver Metallic, Medium Earth Gray, Four Wheel Drive, Automatic," 8cyl, 5.0L, 395.0hp", 1FTEW1E52JFE74545,New 2018 Ford F-150 XLT,"2727 E Layton Ave, Cudahy, WI 53110",755129626,F-150
"$38,823","$38,823",1 miles, Gasoline, Shadow Black, Medium Earth Gray, 4WD, 10-Speed Automatic, 5.0L V8 32V PDI DOHC, 1FTEW1E50JFD02787,New 2018 Ford F-150 XL,"2811 Locust St, Sterling, IL 61081",752508639,F-150
"$28,130","$28,130",3 miles, Gasoline, G1 Shadow Black,, 4WD, Automatic, 2.0 L, MAJ6P1CL1JC160671,New 2018 Ford EcoSport SES,"9203 S 145th St, Omaha, NE 68138",726306821,EcoSport
"$27,337","$27,337",10 miles, Gasoline, Frozen White, Ebony, FWD, 8-Speed Automatic, 2.0L I4 16V GDI DOHC, NM0LS7F28K1394835,New 2019 Ford Transit Connect XLT,"2501 N Elston Ave, Chicago, IL 60647",749010051,Transit Connect
"$17,900","$17,900","69,338 miles", Gasoline, Redfire Metallic, Medium Dark Flint, 4WD, 5-Speed Manual with Overdrive, 4.0L V6 SOHC, 1FTLR4FE0BPA41817,Used 2011 Ford Ranger XLT,"1030 Republic Dr, Addison, IL 60101",727537105,Ranger
"$22,673","$22,673","8,634 miles", Gasoline, Ingot Silver Metallic, Ebony, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 3FA6P0D95JR168304,Used 2018 Ford Fusion Titanium,"217 W Husseman St, Roanoke, IL 61561",755000178,Fusion
"$10,624","$10,624","65,452 miles", E85 Flex Fuel, White, Medium Soft Ceramic, FWD, Automatic, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3K27GL291236,Used 2016 Ford Focus SE,"36883 E Wisconsin Ave, Oconomowoc, WI 53066",741354768,Focus
"$1,595","$1,595","183,170 miles", Gasoline, Silver, Gray, FWD, Automatic 4-Speed, 4.2L V6, 2FMZA52245BA06255,Used 2005 Ford Freestar SEL,"608 W Pearl St, Tremont, IL 61568",752944432,Freestar
"$22,404","$22,404","127,978 miles", Diesel, Dark Blue, Steel, 4WD, 6-Speed Automatic, 6.7L V8 32V DDI OHV Turbo Diesel, 1FT7X2BT1CEA03252,Used 2012 Ford F-250 XLT,"3538 Hwy 61 W, Red Wing, MN 55066",756004569,F-250
"$50,493","$50,493",14 miles, Gasoline, Agate, Ebony, 4WD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FM5K8GT7KGA05555,New 2019 Ford Explorer sport,"525 S Green Bay Rd, Neenah, WI 54956",751494526,Explorer
"$24,990","$24,990","20,434 miles", Gasoline, Ruby Red Metallic Tinted Clearcoat, Dune, AWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMPK4J88HBB16878,Used 2017 Ford Edge SEL,"3818 Broadway, Yankton, SD 57078",754444776,Edge
"$70,712","$70,712",100 miles, Gasoline, Shadow Black, Ebony,, 10-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJU2AT0JEA15711,New 2018 Ford Expedition Limited,"1045 E Chicago St, Elgin, IL 60120",733856925,Expedition
"$38,969","$38,969","28,252 miles", Diesel, Magnetic Metallic,, 4WD, 6-Speed Automatic, 6.7L V8 32V DDI OHV Turbo Diesel, 1FTBF2BT9GEA21565,Used 2016 Ford F-250,"1925 Elm St, Cumberland, WI 54829",705804336,F-250
"$36,562","$36,562",11 miles, Gasoline, White, Ebony Black, 4WD, 6-Speed Automatic, 2.3L I4 16V GDI DOHC Turbo, 1FM5K8DH9JGC71965,New 2018 Ford Explorer XLT,"1330 301st Ave NE, Isanti, MN 55040",747170064,Explorer
"$10,624","$10,624","65,452 miles", E85 Flex Fuel, White, Medium Soft Ceramic, FWD, Automatic, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3K27GL291236,Used 2016 Ford Focus SE,"36883 E Wisconsin Ave, Oconomowoc, WI 53066",741354768,Focus
,"$27,068","63,757 miles", E85 Flex Fuel, Black, Black, 4WD, 6-Speed Automatic, 5.4L V8 24V MPFI SOHC Flexible Fuel, 1FMJK2A56EEF04952,Used 2014 Ford Expedition EL Limited,"2525 E Main St, St Charles, IL 60174",756070840,Expedition EL
,"$51,100",, E85 Flex Fuel, Black, JET BLACK,," TRANSMISSION, 8-SPEED AUTOMATIC",, 1GCUYDED9KZ132797,New 2019 Chevrolet Silverado Short Crew 1500 4WD,"411 NW Mock Ave, Blue Springs, MO 64014",754565084,Model Unknown
,"$38,411",12 miles, Gasoline, Oxford White, Ebony, RWD, 6-Speed Manual, 5.0L V8 32V PDI DOHC, 1FA6P8CF1K5122639,New 2019 Ford Mustang GT,"244 Melton Rd, Burns Harbor, IN 46304",748745008,Mustang
,"$30,030",5 miles, E85 Flex Fuel, Ruby Red, Medium Light Stone, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo Flexible Fuel, 1FMCU0HD7KUA18608,New 2019 Ford Escape SEL,"8050 N Church Rd, Kansas City, MO 64158",753885104,Escape
,"$20,402",, E85 Flex Fuel, Oxford White, Charcoal Black, FWD, 6-Speed Automatic, 2.5L iVCT, 1FMCU0F75JUB43862,New 2018 Ford Escape S,"2020 Crest View Dr, Hudson, WI 54016",726571087,Escape
,"$42,913",100 miles, Gasoline, Shadow Black, Black, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1EG7JKF58367,New 2018 Ford F-150 XLT,"611 Oxford St, Worthington, MN 56187",751243243,F-150
,"$38,328",, Gasoline, Agate Black Metallic, Ebony Black, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 1FM5K7D85KGA22137,New 2019 Ford Explorer XLT,"2727 W Clay St, Saint Charles, MO 63301",752149591,Explorer
,"$24,097",, Gasoline, Smoke Metallic, Ebony Black, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1CL0JC168180,New 2018 Ford EcoSport SES,"104 Route 173, Antioch, IL 60002",726307324,EcoSport
,"$24,300","108,483 miles", Gasoline, Oxford White, Black w/Unique Leather Front Bucket Seats w/Center, 4WD, Automatic 6-Speed, 3.5L V6, 1FTFW1ET1CFA46164,Used 2012 Ford F-150 FX4,"1501 E. Santa Fe, Olathe, KS 66061",746926468,F-150
,"$19,590",4 miles, E85 Flex Fuel, Ingot Silver Metallic, Dune, FWD, 6-Speed Automatic, 3.5L V6, 1FAHP2D83JG123431,New 2018 Ford Taurus SE,"675 Dunn Rd, Hazelwood, MO 63042",732560946,Taurus
,"$43,360",5 miles, Gasoline, Black, Ebony Black, AWD, 6-Speed Automatic, 3.5L V6, 1FM5K8D85KGA41258,New 2019 Ford Explorer XLT,"9700 Lyndale Ave S, Minneapolis, MN 55420",751470955,Explorer
,"$21,227",10 miles, E85 Flex Fuel, Chili Pepper Red, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3M21JL285520,New 2018 Ford Focus SEL,"8100 W 159th St, Orland Park, IL 60462",729872787,Focus
,"$21,896","6,877 miles", Gasoline, Race Red, Ebony, RWD, 6-Speed Shiftable Automatic, 4 Cylinder, 1FA6P8TH8H5330415,Used 2017 Ford Mustang EcoBoost,"3002 US-50, Emporia, KS 66801",752211819,Mustang
,"$50,124",, Gasoline, Ingot Silver, Medium Earth Gray, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1EG0JKF78931,New 2018 Ford F-150 XLT,"101 2nd St, Huron, SD 57350",751144292,F-150
,"$42,156",, Gasoline, Magma Red, Medium Earth Gray, 4WD, 10-Speed Automatic, 2.7L V6 24V PDI DOHC Twin Turbo, 1FTEX1EP6JKF12333,New 2018 Ford F-150 XLT,"563 N Washington St, Berlin, WI 54923",746314393,F-150
,"$43,925",3 miles, Gasoline, White Platinum Metallic Tri-Coat, Ebony, AWD, Shiftable Automatic, 4 Cylinder EcoBoost, 2FMPK4J91JBC46399,New 2018 Ford Edge SEL,"9423 W Lincoln Hwy, Frankfort, IL 60423",743808464,Edge
"$31,588","$31,588","6,063 miles", Gasoline, Oxford White, Ebony Black Cloth, Front, 6-Speed Automatic w/OD, 3.5 L V6, 1FM5K7D8XJGB89723,Used 2018 Ford Explorer XLT,"1708 Sycamore Street, Granger, IA 50109",752938924,Explorer
"$8,951","$8,951",, Diesel,,, 4WD,, 7.3L V8 16V DDI OHV Turbo Diesel, 1FTWW33F3XEE62494,Used 1999 Ford F-350 XLT,"6001 W 12th St, Sioux Falls, SD 57106",745619412,F-350
"$20,274","$20,274",, E85 Flex Fuel, White Gold, Charcoal Black, FWD, 6-Speed Automatic, 2.5L iVCT, 1FMCU0F72JUD21517,New 2018 Ford Escape S,"7200 150th St W, Apple Valley, MN 55124",746226637,Escape
"$6,990","$6,990","114,869 miles", Gasoline,, Charcoal Black, FWD,, Gas I4 1.6L/97, 3FADP4EJ1CM157226,Used 2012 Ford Fiesta SE,"140 Radio City Drive, North Pekin, IL 61554",752036018,Fiesta
"$18,606","$18,606","2,080 miles", Hybrid, Hot Pepper Red Tinted Clearcoat, Charcoal Black, FWD, Automatic CVT, 2.0L I4 16V MPFI DOHC Hybrid, 1FADP5AU9JL105511,New 2018 Ford C-Max Hybrid SE,"600 Brooks Rd, Iowa Falls, IA 50126",738621014,C-Max Hybrid
"$28,310","$28,310",11 miles, Gasoline, Silver, Gray, FWD, Automatic, 2.0L I4 16V GDI DOHC, NM0LS7F25K1392346,New 2019 Ford Transit Connect XLT,"6100 W 95th St, Oak Lawn, IL 60453",754247636,Transit Connect
"$23,580","$23,580",10 miles, Gasoline, Lightning Blue Metallic, Charcoal Black Interior, FWD, 6-Speed Automatic w/OD, Regular Unleaded I-4 2.5 L/152, 1FMCU0F71JUC68020,New 2018 Ford Escape S,"363 N. Harlem Ave, Peotone, IL 60468",736793298,Escape
"$25,416","$25,416",, Gasoline, Frozen White, Ebony, FWD, Automatic, 2.0L I4 16V GDI DOHC, NM0LS7E21K1386027,New 2019 Ford Transit Connect XL,"101 Hwy. 16 Frontage Road, Watertown, WI 53094",755860055,Transit Connect
"$45,780","$45,780","4,911 miles", Gasoline, White, Ebony Black, 4WD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FM5K8GT9HGB50959,New 2017 Ford Explorer sport,"3921 W River Dr, Davenport, IA 52802",690771299,Explorer
"$26,631","$26,631",1 miles, E85 Flex Fuel, Orange Metallic, Charcoal Black, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo Flexible Fuel, 1FMCU9GD1KUA13927,New 2019 Ford Escape SE,"525 Madison Ave, North Liberty, IA 52317",751715550,Escape
"$22,400","$22,400","68,558 miles", Gasoline, White, Black, AWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMHK6D86FBA01656,Used 2015 Ford Flex Limited,"ONLINE ONLY - No Retail Location, Chicago, IL 60603",756436082,Flex
"$1,799","$1,799","122,354 miles", Gasoline, Red , Gray ,, Automatic , 3.0L V6 Cylinder Engine, 1FAFP55U23G100682,Used 2003 Ford Taurus SES,"1506 W Jefferson St, Joliet, IL 60435",742460311,Taurus
"$41,710","$41,710",, E85 Flex Fuel, Oxford White, Medium Earth Gray, 4WD, 6-Speed Automatic, 6.2L V8 16V MPFI SOHC Flexible Fuel, 1FT7W2B64KED47525,New 2019 Ford F-250 XLT,"1185 280th St W, New Prague, MN 56071",755705346,F-250
"$9,878","$9,878","83,390 miles", E85 Flex Fuel, Race Red, Charcoal Black w/Warm Steel Surround w/Cloth Front, FWD, 6-Speed PowerShift Automatic, 2.0L 4 cyls, 1FADP3F22DL263804,Used 2013 Ford Focus SE,"123 Airport Rd, Ames, IA 50010",754177732,Focus
"$34,682","$34,682",4 miles, Gasoline, Magnetic, Medium Earth Gray, 4WD, 10-Speed Automatic, 2.7L V6 24V PDI DOHC Twin Turbo, 1FTEX1EPXJFE61959,New 2018 Ford F-150 XL,"104 Route 173, Antioch, IL 60002",752501766,F-150
"$16,234","$16,234",5 miles, Gasoline, Magnetic Metallic, Charcoal Black, FWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, 1FADP3F27JL267312,New 2018 Ford Focus SE,"2600 Rt. 34 East, Sandwich, IL 60548",732390400,Focus
"$23,500","$23,500","18,107 miles", E85 Flex Fuel, Oxford White, Pewter, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC, 1FTYR1ZM1HKA92398,Used 2017 Ford Transit-250 Base,"1845 E. Santa Fe, Olathe, KS 66062",756068774,Transit-250
"$23,682","$23,682",5 miles, E85 Flex Fuel, Magnetic, Medium Earth Gray, RWD, 6-Speed Automatic, 3.3L V6 24V PDI DOHC Flexible Fuel, 1FTMF1CB1JKD68163,New 2018 Ford F-150 XL,"900 Bernadette Dr, Columbia, MO 65203",729259051,F-150
"$32,088","$32,088","8,784 miles", Gasoline, Silver, Black, FWD, 6-Speed Automatic w/OD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, JTJYARBZ5H2064435,Used 2017 Lexus 4dr SUV,"ONLINE ONLY - No Retail Location, Minneapolis, MN 55404",751764392,Model Unknown
"$37,000","$37,000","11,581 miles", Gasoline, Oxford White, Black, 4WD, 6-Speed Automatic Electronic, 2.7L V6 EcoBoost, 1FTEW1EP2GFB59500,Used 2016 Ford F-150 Lariat,"4501 South 4th Trafficway, Leavenworth, KS 66048",751471783,F-150
"$32,995","$32,995","53,443 miles", Gasoline, Red, Dune, 4WD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJU2AT6FEF31594,Used 2015 Ford Expedition Limited,"601 Locust Street NW, Blairstown, IA 52209",749558590,Expedition
"$44,188","$44,188",, Gasoline, Oxford White,, RWD, 6-Speed Automatic w/OD, Regular Unleaded V-8 6.2 L/379, 1FD7X2A6XJED03800,New 2018 Ford,"500 Fairlane Dr, East Peoria, IL 61611",746847717,Model Unknown
"$24,489",,1 miles, Gasoline, Shadow Black, Ebony Black, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1CL0JC195525,New 2018 Ford EcoSport SES,"13400 Wayzata Blvd, Hopkins, MN 55305",731990659,EcoSport
"$25,585",,6 miles, Gasoline, Ingot Silver, Charcoal Black, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU9GD0JUD43783,New 2018 Ford Escape SE,"2500 Wildcat Dr, Lincoln, NE 68521",751269507,Escape
"$16,755",,"24,564 miles", Gasoline, Deep Impact Blue, Other, Front Wheel Drive, 6-Speed Automatic, 1.6L 4 CYLINDER, 1FMCU0GX0GUA37777,Used 2016 Ford Escape SE,"702 East Hwy 55, Buffalo, MN 55313",754176661,Escape
"$32,999",,"6,797 miles", E85 Flex Fuel, Oxford White, Charcoal, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC Flexible Fuel, 1FBAX2CM6JKA86239,Used 2018 Ford Transit-350 XLT,"3020 457th Street Way, Kenyon, MN 55946",752023827,Transit-350
"$65,740",,, Gasoline, Stone Gray, Ebony,, 10-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJU1JT9JEA58163,New 2018 Ford Expedition XLT,"1045 E Chicago St, Elgin, IL 60120",748525225,Expedition
"$13,349",,"90,574 miles", Gasoline, White Platinum Tri-Coat Metallic, Medium Light Stone, AWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMDK4KC4BBA96447,Used 2011 Ford Edge Limited,"7404 University Ave, Cedar Falls, IA 50613",751663168,Edge
"$28,930",,14 miles, Gasoline, Ruby Red, Charcoal Black, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU9HD0JUD43975,New 2018 Ford Escape SEL,"900 Bernadette Dr, Columbia, MO 65203",749126466,Escape
"$25,968",,15 miles, Gasoline, Ingot Silver, Medium Light Stone, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU9HD3JUD55943,New 2018 Ford Escape SEL,"525 Madison Ave, North Liberty, IA 52317",749632095,Escape
"$19,901",,"28,964 miles", Gasoline, Ingot Silver, Charcoal Black, FWD, AUTOMATIC, 4 Cylinder Engine 1.6L, 1FMCU0JX6GUA94994,Used 2016 Ford Escape Titanium,"4101 41st St, Moline, IL 61265",754963551,Escape
"$23,657",,"16,084 miles", Gasoline, Blue,, 4WD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU9HD8JUB28439,Used 2018 Ford Escape SEL,"600 S Burr St, Mitchell, SD 57301",748847405,Escape
"$19,888",,"15,987 miles", E85 Flex Fuel, White Platinum Tri-Coat Metallic, Dune, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC Flexible Fuel, 1FAHP2E87FG199708,Used 2015 Ford Taurus SEL,"1825 E Edwardsville Rd, Wood River, IL 62095",752886899,Taurus
"$36,069",,5 miles, E85 Flex Fuel, Magnetic, Medium Earth Gray, 4WD, 10-Speed, 5.0L V8 Ti-VCT, 1FTFX1E59JKF78216,New 2018 Ford F-150 XL,"9700 Lyndale Ave S, Minneapolis, MN 55420",752160163,F-150
"$23,492",,9 miles, E85 Flex Fuel, Magnetic, Dune, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC Flexible Fuel, 1FAHP2D86JG135766,New 2018 Ford Taurus SE,"807 Southwest Blvd, Jefferson City, MO 65109",744690514,Taurus
"$52,688",,"23,958 miles", Diesel, Black, Black, 4WD, 6-Speed Automatic w/OD, Intercooled Turbo Diesel V-8 6.7 L/406, 1FT8W3BT6GEC82166,Used 2016 Ford F-350 Lariat,"ONLINE ONLY - No Retail Location, Kansas City, MO 64102",752040053,F-350
"$31,955",,, Gasoline,, INTERIOR TRIM,,,, W04GL6SX6J1056565,New 2018 Buick Sportback Preferred I FWD,"2500 W Highway 61, Red Wing, MN 55066",754843794,Model Unknown
"$25,260",,10 miles, Gasoline, Diamond White,, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1UL0JC184152,New 2018 Ford EcoSport SE,"2525 E Main St, St Charles, IL 60174",735225917,EcoSport
"$23,847",,22 miles, Gasoline, Smoke Metallic, Ebony, FWD, 6-Speed Automatic w/OD, Intercooled Turbo Regular Unleaded I-3 1.0 L/61, MAJ3P1TE4JC223802,Used 2018 Ford EcoSport SE,"1825 Goldenbelt Blvd, Junction City, KS 66441",748741402,EcoSport
"$34,462",,10 miles, Gasoline, Magnetic Metallic, Ebony Black, FWD, 6-Speed Automatic w/OD, Regular Unleaded V-6 3.5 L/213, 1FM5K7D82KGA38151,New 2019 Ford Explorer XLT,"700 W Main St, El Paso, IL 61738",752035874,Explorer
"$20,435",,4 miles, Gasoline, Lightning Blue Metallic, Charcoal Black, FWD, 6-Speed Auto-Shift Manual w/OD, Regular Unleaded I-4 2.0 L/122, 1FADP3N26JL221245,New 2018 Ford Focus Titanium,"7301 Kingery Hwy, Willowbrook, IL 60527",717682388,Focus
"$13,950",,"75,221 miles", Gasoline, White,, FWD, 6-Speed Automatic w/OD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, 1FAHP2E97EG119136,Used 2014 Ford Taurus SEL,"906 Grand Ave, Emmetsburg, IA 50536",683845291,Taurus
"$17,076",,10 miles, Gasoline, Shadow Black, Medium Stone, FWD, Automatic 6-Speed, 1.0L 3 cyls, MAJ3P1RE0JC207572,New 2018 Ford EcoSport S,"111 Fairlane Drive, Louisburg, KS 66053",741306877,EcoSport
"$35,868",,5 miles, Gasoline, Oxford White, Charcoal, RWD, 6-Speed Automatic w/OD, V-6 3.5L EcoBoost, 1FTYR2CG1JKB40982,New 2018 Ford Transit-250 Base,"2777 Snelling Ave N, Roseville, MN 55113",746510901,Transit-250
